Repository,File,Method,Count,Imports,Parameters,Annotations,Value,Href,Version,MethodParameter,FullClassPath,ModifiedValue
dbeaver,ProjectImportWizard.java,put,1,[org.eclipse.core.resources;org.eclipse.core.runtime.CoreException;org.eclipse.core.runtime.QualifiedName;org.eclipse.jface.viewers.IStructuredSelection;org.eclipse.jface.wizard.Wizard;org.eclipse.swt.SWT;org.eclipse.ui.IImportWizard;org.eclipse.ui.IWorkbench;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.core.CoreMessages;org.jkiss.dbeaver.model.app.DBPPlatformDesktop;org.jkiss.dbeaver.model.app.DBPWorkspace;org.jkiss.dbeaver.model.connection.DBPDriverLibrary;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.runtime.DBRRunnableWithProgress;org.jkiss.dbeaver.registry.DataSourceProviderDescriptor;org.jkiss.dbeaver.registry.DataSourceProviderRegistry;org.jkiss.dbeaver.registry.DataSourceRegistry;org.jkiss.dbeaver.registry.RegistryConstants;org.jkiss.dbeaver.registry.driver.DriverDescriptor;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.runtime.resource.DBeaverNature;org.jkiss.dbeaver.ui.UIUtils;org.jkiss.dbeaver.utils.ContentUtils;org.jkiss.dbeaver.utils.GeneralUtils;org.jkiss.dbeaver.utils.RuntimeUtils;org.jkiss.utils.CommonUtils;org.jkiss.utils.IOUtils;org.jkiss.utils.xml.XMLException;org.jkiss.utils.xml.XMLUtils;org.w3c.dom.Document;org.w3c.dom.Element;java.io;java.lang.reflect.InvocationTargetException;java.nio.file.Files;java.nio.file.Path;java.util;java.util.zip.ZipEntry;java.util.zip.ZipFile],[java.lang.String;unknown],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/AbstractPreferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.AbstractPreferences,put
dbeaver,ProjectImportWizard.java,put,1,[org.eclipse.core.resources;org.eclipse.core.runtime.CoreException;org.eclipse.core.runtime.QualifiedName;org.eclipse.jface.viewers.IStructuredSelection;org.eclipse.jface.wizard.Wizard;org.eclipse.swt.SWT;org.eclipse.ui.IImportWizard;org.eclipse.ui.IWorkbench;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.core.CoreMessages;org.jkiss.dbeaver.model.app.DBPPlatformDesktop;org.jkiss.dbeaver.model.app.DBPWorkspace;org.jkiss.dbeaver.model.connection.DBPDriverLibrary;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.runtime.DBRRunnableWithProgress;org.jkiss.dbeaver.registry.DataSourceProviderDescriptor;org.jkiss.dbeaver.registry.DataSourceProviderRegistry;org.jkiss.dbeaver.registry.DataSourceRegistry;org.jkiss.dbeaver.registry.RegistryConstants;org.jkiss.dbeaver.registry.driver.DriverDescriptor;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.runtime.resource.DBeaverNature;org.jkiss.dbeaver.ui.UIUtils;org.jkiss.dbeaver.utils.ContentUtils;org.jkiss.dbeaver.utils.GeneralUtils;org.jkiss.dbeaver.utils.RuntimeUtils;org.jkiss.utils.CommonUtils;org.jkiss.utils.IOUtils;org.jkiss.utils.xml.XMLException;org.jkiss.utils.xml.XMLUtils;org.w3c.dom.Document;org.w3c.dom.Element;java.io;java.lang.reflect.InvocationTargetException;java.nio.file.Files;java.nio.file.Path;java.util;java.util.zip.ZipEntry;java.util.zip.ZipFile],[java.lang.String;unknown],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/Preferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.Preferences,put
dbeaver,ERDAssociation.java,put,1,[org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.model.DBPEvaluationContext;org.jkiss.dbeaver.model.DBPQualifiedObject;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.runtime.VoidProgressMonitor;org.jkiss.dbeaver.model.struct;org.jkiss.dbeaver.model.struct.rdb.DBSTableForeignKeyColumn;org.jkiss.utils.CommonUtils;java.util;java.util.stream.Collectors],[java.lang.String;java.util.List<java.lang.String>],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/AbstractPreferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.AbstractPreferences,put
dbeaver,ERDAssociation.java,put,1,[org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.model.DBPEvaluationContext;org.jkiss.dbeaver.model.DBPQualifiedObject;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.runtime.VoidProgressMonitor;org.jkiss.dbeaver.model.struct;org.jkiss.dbeaver.model.struct.rdb.DBSTableForeignKeyColumn;org.jkiss.utils.CommonUtils;java.util;java.util.stream.Collectors],[java.lang.String;java.util.List<java.lang.String>],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/Preferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.Preferences,put
dbeaver,DataTransferSettings.java,put,1,[org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.model.DBPObject;org.jkiss.dbeaver.model.data.json.JSONUtils;org.jkiss.dbeaver.model.exec.DBCException;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.runtime.DBRRunnableContext;org.jkiss.dbeaver.model.runtime.DBRRunnableWithResult;org.jkiss.dbeaver.model.runtime.MonitorRunnableContext;org.jkiss.dbeaver.model.struct.DBSEntity;org.jkiss.dbeaver.model.struct.DBSObject;org.jkiss.dbeaver.model.struct.DBStructUtils;org.jkiss.dbeaver.model.task.DBTTask;org.jkiss.dbeaver.model.task.DBTTaskSettings;org.jkiss.dbeaver.model.task.DBTaskUtils;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.tools.transfer.database.DatabaseTransferProducer;org.jkiss.dbeaver.tools.transfer.internal.DTMessages;org.jkiss.dbeaver.tools.transfer.registry.DataTransferNodeDescriptor;org.jkiss.dbeaver.tools.transfer.registry.DataTransferProcessorDescriptor;org.jkiss.dbeaver.tools.transfer.registry.DataTransferRegistry;org.jkiss.dbeaver.utils.RuntimeUtils;org.jkiss.utils.ArrayUtils;org.jkiss.utils.CommonUtils;java.util;java.util.stream.Collectors],[java.lang.String;java.lang.Object],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/AbstractPreferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.AbstractPreferences,put
dbeaver,DataTransferSettings.java,put,1,[org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.model.DBPObject;org.jkiss.dbeaver.model.data.json.JSONUtils;org.jkiss.dbeaver.model.exec.DBCException;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.runtime.DBRRunnableContext;org.jkiss.dbeaver.model.runtime.DBRRunnableWithResult;org.jkiss.dbeaver.model.runtime.MonitorRunnableContext;org.jkiss.dbeaver.model.struct.DBSEntity;org.jkiss.dbeaver.model.struct.DBSObject;org.jkiss.dbeaver.model.struct.DBStructUtils;org.jkiss.dbeaver.model.task.DBTTask;org.jkiss.dbeaver.model.task.DBTTaskSettings;org.jkiss.dbeaver.model.task.DBTaskUtils;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.tools.transfer.database.DatabaseTransferProducer;org.jkiss.dbeaver.tools.transfer.internal.DTMessages;org.jkiss.dbeaver.tools.transfer.registry.DataTransferNodeDescriptor;org.jkiss.dbeaver.tools.transfer.registry.DataTransferProcessorDescriptor;org.jkiss.dbeaver.tools.transfer.registry.DataTransferRegistry;org.jkiss.dbeaver.utils.RuntimeUtils;org.jkiss.utils.ArrayUtils;org.jkiss.utils.CommonUtils;java.util;java.util.stream.Collectors],[java.lang.String;java.lang.Object],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/Preferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.Preferences,put
dbeaver,DataSourceProviderRegistry.java,put,1,[org.eclipse.core.runtime.IConfigurationElement;org.eclipse.core.runtime.IExtensionRegistry;org.eclipse.core.runtime.Platform;org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.model.DBConfigurationController;org.jkiss.dbeaver.model.DBPDataSourceContainer;org.jkiss.dbeaver.model.DBPDataSourceOriginProvider;org.jkiss.dbeaver.model.DBPDataSourcePermission;org.jkiss.dbeaver.model.app.DBPRegistryListener;org.jkiss.dbeaver.model.connection;org.jkiss.dbeaver.model.impl.preferences.SimplePreferenceStore;org.jkiss.dbeaver.model.preferences.DBPPreferenceListener;org.jkiss.dbeaver.model.preferences.DBPPreferenceStore;org.jkiss.dbeaver.registry.driver.DriverDescriptor;org.jkiss.dbeaver.registry.driver.DriverDescriptorSerializerLegacy;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.utils.GeneralUtils;org.jkiss.utils.CommonUtils;org.jkiss.utils.xml.SAXListener;org.jkiss.utils.xml.SAXReader;org.jkiss.utils.xml.XMLBuilder;org.jkiss.utils.xml.XMLException;org.xml.sax.Attributes;java.io.ByteArrayOutputStream;java.io.IOException;java.io.Reader;java.io.StringReader;java.net.URL;java.nio.charset.StandardCharsets;java.nio.file.Files;java.nio.file.Path;java.util;java.util.stream.Collectors],[java.lang.String;unknown],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/AbstractPreferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.AbstractPreferences,put
dbeaver,DataSourceProviderRegistry.java,put,1,[org.eclipse.core.runtime.IConfigurationElement;org.eclipse.core.runtime.IExtensionRegistry;org.eclipse.core.runtime.Platform;org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.model.DBConfigurationController;org.jkiss.dbeaver.model.DBPDataSourceContainer;org.jkiss.dbeaver.model.DBPDataSourceOriginProvider;org.jkiss.dbeaver.model.DBPDataSourcePermission;org.jkiss.dbeaver.model.app.DBPRegistryListener;org.jkiss.dbeaver.model.connection;org.jkiss.dbeaver.model.impl.preferences.SimplePreferenceStore;org.jkiss.dbeaver.model.preferences.DBPPreferenceListener;org.jkiss.dbeaver.model.preferences.DBPPreferenceStore;org.jkiss.dbeaver.registry.driver.DriverDescriptor;org.jkiss.dbeaver.registry.driver.DriverDescriptorSerializerLegacy;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.utils.GeneralUtils;org.jkiss.utils.CommonUtils;org.jkiss.utils.xml.SAXListener;org.jkiss.utils.xml.SAXReader;org.jkiss.utils.xml.XMLBuilder;org.jkiss.utils.xml.XMLException;org.xml.sax.Attributes;java.io.ByteArrayOutputStream;java.io.IOException;java.io.Reader;java.io.StringReader;java.net.URL;java.nio.charset.StandardCharsets;java.nio.file.Files;java.nio.file.Path;java.util;java.util.stream.Collectors],[java.lang.String;unknown],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/Preferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.Preferences,put
dbeaver,OracleDataSource.java,put,2,[org.eclipse.core.runtime.IAdaptable;org.eclipse.osgi.util.NLS;org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.ModelPreferences;org.jkiss.dbeaver.ModelPreferences.SeparateConnectionBehavior;org.jkiss.dbeaver.ext.oracle.internal.OracleMessages;org.jkiss.dbeaver.ext.oracle.model.plan.OracleQueryPlanner;org.jkiss.dbeaver.ext.oracle.model.session.OracleServerSessionManager;org.jkiss.dbeaver.model;org.jkiss.dbeaver.model.access.DBAPasswordChangeInfo;org.jkiss.dbeaver.model.access.DBAUserPasswordManager;org.jkiss.dbeaver.model.admin.sessions.DBAServerSessionManager;org.jkiss.dbeaver.model.connection.DBPConnectionConfiguration;org.jkiss.dbeaver.model.connection.DBPDriver;org.jkiss.dbeaver.model.data.DBDAttributeContentTypeProvider;org.jkiss.dbeaver.model.exec;org.jkiss.dbeaver.model.exec.jdbc;org.jkiss.dbeaver.model.exec.output.DBCOutputWriter;org.jkiss.dbeaver.model.exec.output.DBCServerOutputReader;org.jkiss.dbeaver.model.exec.plan.DBCQueryPlanner;org.jkiss.dbeaver.model.impl.jdbc.JDBCDataSource;org.jkiss.dbeaver.model.impl.jdbc.JDBCExecutionContext;org.jkiss.dbeaver.model.impl.jdbc.JDBCRemoteInstance;org.jkiss.dbeaver.model.impl.jdbc.JDBCUtils;org.jkiss.dbeaver.model.impl.jdbc.cache.JDBCObjectCache;org.jkiss.dbeaver.model.impl.jdbc.cache.JDBCStructCache;org.jkiss.dbeaver.model.meta.Association;org.jkiss.dbeaver.model.meta.ForTest;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.sql.SQLConstants;org.jkiss.dbeaver.model.sql.SQLState;org.jkiss.dbeaver.model.struct.DBSDataType;org.jkiss.dbeaver.model.struct.DBSObject;org.jkiss.dbeaver.model.struct.DBSObjectFilter;org.jkiss.dbeaver.model.struct.DBSStructureAssistant;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.utils.GeneralUtils;org.jkiss.utils.BeanUtils;org.jkiss.utils.CommonUtils;org.jkiss.utils.StandardConstants;java.sql;java.util;java.util.regex.Matcher;java.util.regex.Pattern],[java.lang.String;unknown],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/AbstractPreferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.AbstractPreferences,put
dbeaver,OracleDataSource.java,put,2,[org.eclipse.core.runtime.IAdaptable;org.eclipse.osgi.util.NLS;org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.ModelPreferences;org.jkiss.dbeaver.ModelPreferences.SeparateConnectionBehavior;org.jkiss.dbeaver.ext.oracle.internal.OracleMessages;org.jkiss.dbeaver.ext.oracle.model.plan.OracleQueryPlanner;org.jkiss.dbeaver.ext.oracle.model.session.OracleServerSessionManager;org.jkiss.dbeaver.model;org.jkiss.dbeaver.model.access.DBAPasswordChangeInfo;org.jkiss.dbeaver.model.access.DBAUserPasswordManager;org.jkiss.dbeaver.model.admin.sessions.DBAServerSessionManager;org.jkiss.dbeaver.model.connection.DBPConnectionConfiguration;org.jkiss.dbeaver.model.connection.DBPDriver;org.jkiss.dbeaver.model.data.DBDAttributeContentTypeProvider;org.jkiss.dbeaver.model.exec;org.jkiss.dbeaver.model.exec.jdbc;org.jkiss.dbeaver.model.exec.output.DBCOutputWriter;org.jkiss.dbeaver.model.exec.output.DBCServerOutputReader;org.jkiss.dbeaver.model.exec.plan.DBCQueryPlanner;org.jkiss.dbeaver.model.impl.jdbc.JDBCDataSource;org.jkiss.dbeaver.model.impl.jdbc.JDBCExecutionContext;org.jkiss.dbeaver.model.impl.jdbc.JDBCRemoteInstance;org.jkiss.dbeaver.model.impl.jdbc.JDBCUtils;org.jkiss.dbeaver.model.impl.jdbc.cache.JDBCObjectCache;org.jkiss.dbeaver.model.impl.jdbc.cache.JDBCStructCache;org.jkiss.dbeaver.model.meta.Association;org.jkiss.dbeaver.model.meta.ForTest;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.sql.SQLConstants;org.jkiss.dbeaver.model.sql.SQLState;org.jkiss.dbeaver.model.struct.DBSDataType;org.jkiss.dbeaver.model.struct.DBSObject;org.jkiss.dbeaver.model.struct.DBSObjectFilter;org.jkiss.dbeaver.model.struct.DBSStructureAssistant;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.utils.GeneralUtils;org.jkiss.utils.BeanUtils;org.jkiss.utils.CommonUtils;org.jkiss.utils.StandardConstants;java.sql;java.util;java.util.regex.Matcher;java.util.regex.Pattern],[java.lang.String;unknown],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/Preferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.Preferences,put
dbeaver,ResultSetViewer.java,put,4,[org.eclipse.core.runtime.IAdaptable;org.eclipse.core.runtime.IProgressMonitor;org.eclipse.core.runtime.IStatus;org.eclipse.core.runtime.Status;org.eclipse.core.runtime.jobs.Job;org.eclipse.jface.action;org.eclipse.jface.dialogs.IDialogConstants;org.eclipse.jface.dialogs.IDialogSettings;org.eclipse.jface.resource.JFaceResources;org.eclipse.jface.text.IFindReplaceTarget;org.eclipse.jface.util.IPropertyChangeListener;org.eclipse.jface.viewers;org.eclipse.osgi.util.NLS;org.eclipse.swt.SWT;org.eclipse.swt.custom;org.eclipse.swt.events;org.eclipse.swt.graphics.Color;org.eclipse.swt.graphics.Point;org.eclipse.swt.graphics.Rectangle;org.eclipse.swt.layout;org.eclipse.swt.widgets;org.eclipse.ui;org.eclipse.ui.actions.CompoundContributionItem;org.eclipse.ui.internal.IWorkbenchGraphicConstants;org.eclipse.ui.internal.WorkbenchImages;org.eclipse.ui.menus.CommandContributionItem;org.eclipse.ui.menus.CommandContributionItemParameter;org.eclipse.ui.menus.IMenuService;org.eclipse.ui.texteditor.ITextEditorActionDefinitionIds;org.eclipse.ui.themes.ITheme;org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.ModelPreferences;org.jkiss.dbeaver.model;org.jkiss.dbeaver.model.app.DBPProject;org.jkiss.dbeaver.model.data;org.jkiss.dbeaver.model.edit.DBEPersistAction;org.jkiss.dbeaver.model.exec;org.jkiss.dbeaver.model.impl.AbstractExecutionSource;org.jkiss.dbeaver.model.impl.local.StatResultSet;org.jkiss.dbeaver.model.messages.ModelMessages;org.jkiss.dbeaver.model.preferences.DBPPreferenceListener;org.jkiss.dbeaver.model.preferences.DBPPreferenceStore;org.jkiss.dbeaver.model.runtime.AbstractJob;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.runtime.DBRRunnableWithProgress;org.jkiss.dbeaver.model.runtime.VoidProgressMonitor;org.jkiss.dbeaver.model.runtime.load.DatabaseLoadService;org.jkiss.dbeaver.model.runtime.load.ILoadService;org.jkiss.dbeaver.model.sql;org.jkiss.dbeaver.model.sql.parser.SQLSemanticProcessor;org.jkiss.dbeaver.model.struct;org.jkiss.dbeaver.model.virtual;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.runtime.DBeaverNotifications;org.jkiss.dbeaver.runtime.jobs.DataSourceJob;org.jkiss.dbeaver.tools.transfer.ui.internal.DTUIMessages;org.jkiss.dbeaver.ui;org.jkiss.dbeaver.ui.controls.TabFolderReorder;org.jkiss.dbeaver.ui.controls.ToolbarSeparatorContribution;org.jkiss.dbeaver.ui.controls.VerticalButton;org.jkiss.dbeaver.ui.controls.VerticalFolder;org.jkiss.dbeaver.ui.controls.autorefresh.AutoRefreshControl;org.jkiss.dbeaver.ui.controls.resultset.colors.CustomizeColorsAction;org.jkiss.dbeaver.ui.controls.resultset.colors.ResetRowColorAction;org.jkiss.dbeaver.ui.controls.resultset.colors.SetRowColorAction;org.jkiss.dbeaver.ui.controls.resultset.handler;org.jkiss.dbeaver.ui.controls.resultset.internal.ResultSetMessages;org.jkiss.dbeaver.ui.controls.resultset.panel.ResultSetPanelDescriptor;org.jkiss.dbeaver.ui.controls.resultset.valuefilter.FilterValueEditPopup;org.jkiss.dbeaver.ui.controls.resultset.view.EmptyPresentation;org.jkiss.dbeaver.ui.controls.resultset.view.ErrorPresentation;org.jkiss.dbeaver.ui.controls.resultset.view.StatisticsPresentation;org.jkiss.dbeaver.ui.controls.resultset.virtual;org.jkiss.dbeaver.ui.css.CSSUtils;org.jkiss.dbeaver.ui.css.DBStyles;org.jkiss.dbeaver.ui.data.IValueController;org.jkiss.dbeaver.ui.dialogs.ConfirmationDialog;org.jkiss.dbeaver.ui.editors.data.internal.DataEditorsMessages;org.jkiss.dbeaver.ui.editors.data.preferences.PrefPageDataFormat;org.jkiss.dbeaver.ui.editors.data.preferences.PrefPageResultSetMain;org.jkiss.dbeaver.ui.navigator.NavigatorCommands;org.jkiss.dbeaver.utils.GeneralUtils;org.jkiss.dbeaver.utils.PrefUtils;org.jkiss.dbeaver.utils.RuntimeUtils;org.jkiss.utils.ArrayUtils;org.jkiss.utils.CommonUtils;org.jkiss.utils.StandardConstants;java.lang.reflect.InvocationTargetException;java.text.DecimalFormat;java.time.Instant;java.time.LocalDateTime;java.time.format.DateTimeFormatter;java.time.temporal.ChronoUnit;java.util.List;java.util;java.util.concurrent.atomic.AtomicBoolean;java.util.stream.Collectors],[java.lang.String;unknown],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/AbstractPreferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.AbstractPreferences,put
dbeaver,ResultSetViewer.java,put,4,[org.eclipse.core.runtime.IAdaptable;org.eclipse.core.runtime.IProgressMonitor;org.eclipse.core.runtime.IStatus;org.eclipse.core.runtime.Status;org.eclipse.core.runtime.jobs.Job;org.eclipse.jface.action;org.eclipse.jface.dialogs.IDialogConstants;org.eclipse.jface.dialogs.IDialogSettings;org.eclipse.jface.resource.JFaceResources;org.eclipse.jface.text.IFindReplaceTarget;org.eclipse.jface.util.IPropertyChangeListener;org.eclipse.jface.viewers;org.eclipse.osgi.util.NLS;org.eclipse.swt.SWT;org.eclipse.swt.custom;org.eclipse.swt.events;org.eclipse.swt.graphics.Color;org.eclipse.swt.graphics.Point;org.eclipse.swt.graphics.Rectangle;org.eclipse.swt.layout;org.eclipse.swt.widgets;org.eclipse.ui;org.eclipse.ui.actions.CompoundContributionItem;org.eclipse.ui.internal.IWorkbenchGraphicConstants;org.eclipse.ui.internal.WorkbenchImages;org.eclipse.ui.menus.CommandContributionItem;org.eclipse.ui.menus.CommandContributionItemParameter;org.eclipse.ui.menus.IMenuService;org.eclipse.ui.texteditor.ITextEditorActionDefinitionIds;org.eclipse.ui.themes.ITheme;org.jkiss.code.NotNull;org.jkiss.code.Nullable;org.jkiss.dbeaver.DBException;org.jkiss.dbeaver.Log;org.jkiss.dbeaver.ModelPreferences;org.jkiss.dbeaver.model;org.jkiss.dbeaver.model.app.DBPProject;org.jkiss.dbeaver.model.data;org.jkiss.dbeaver.model.edit.DBEPersistAction;org.jkiss.dbeaver.model.exec;org.jkiss.dbeaver.model.impl.AbstractExecutionSource;org.jkiss.dbeaver.model.impl.local.StatResultSet;org.jkiss.dbeaver.model.messages.ModelMessages;org.jkiss.dbeaver.model.preferences.DBPPreferenceListener;org.jkiss.dbeaver.model.preferences.DBPPreferenceStore;org.jkiss.dbeaver.model.runtime.AbstractJob;org.jkiss.dbeaver.model.runtime.DBRProgressMonitor;org.jkiss.dbeaver.model.runtime.DBRRunnableWithProgress;org.jkiss.dbeaver.model.runtime.VoidProgressMonitor;org.jkiss.dbeaver.model.runtime.load.DatabaseLoadService;org.jkiss.dbeaver.model.runtime.load.ILoadService;org.jkiss.dbeaver.model.sql;org.jkiss.dbeaver.model.sql.parser.SQLSemanticProcessor;org.jkiss.dbeaver.model.struct;org.jkiss.dbeaver.model.virtual;org.jkiss.dbeaver.runtime.DBWorkbench;org.jkiss.dbeaver.runtime.DBeaverNotifications;org.jkiss.dbeaver.runtime.jobs.DataSourceJob;org.jkiss.dbeaver.tools.transfer.ui.internal.DTUIMessages;org.jkiss.dbeaver.ui;org.jkiss.dbeaver.ui.controls.TabFolderReorder;org.jkiss.dbeaver.ui.controls.ToolbarSeparatorContribution;org.jkiss.dbeaver.ui.controls.VerticalButton;org.jkiss.dbeaver.ui.controls.VerticalFolder;org.jkiss.dbeaver.ui.controls.autorefresh.AutoRefreshControl;org.jkiss.dbeaver.ui.controls.resultset.colors.CustomizeColorsAction;org.jkiss.dbeaver.ui.controls.resultset.colors.ResetRowColorAction;org.jkiss.dbeaver.ui.controls.resultset.colors.SetRowColorAction;org.jkiss.dbeaver.ui.controls.resultset.handler;org.jkiss.dbeaver.ui.controls.resultset.internal.ResultSetMessages;org.jkiss.dbeaver.ui.controls.resultset.panel.ResultSetPanelDescriptor;org.jkiss.dbeaver.ui.controls.resultset.valuefilter.FilterValueEditPopup;org.jkiss.dbeaver.ui.controls.resultset.view.EmptyPresentation;org.jkiss.dbeaver.ui.controls.resultset.view.ErrorPresentation;org.jkiss.dbeaver.ui.controls.resultset.view.StatisticsPresentation;org.jkiss.dbeaver.ui.controls.resultset.virtual;org.jkiss.dbeaver.ui.css.CSSUtils;org.jkiss.dbeaver.ui.css.DBStyles;org.jkiss.dbeaver.ui.data.IValueController;org.jkiss.dbeaver.ui.dialogs.ConfirmationDialog;org.jkiss.dbeaver.ui.editors.data.internal.DataEditorsMessages;org.jkiss.dbeaver.ui.editors.data.preferences.PrefPageDataFormat;org.jkiss.dbeaver.ui.editors.data.preferences.PrefPageResultSetMain;org.jkiss.dbeaver.ui.navigator.NavigatorCommands;org.jkiss.dbeaver.utils.GeneralUtils;org.jkiss.dbeaver.utils.PrefUtils;org.jkiss.dbeaver.utils.RuntimeUtils;org.jkiss.utils.ArrayUtils;org.jkiss.utils.CommonUtils;org.jkiss.utils.StandardConstants;java.lang.reflect.InvocationTargetException;java.text.DecimalFormat;java.time.Instant;java.time.LocalDateTime;java.time.format.DateTimeFormatter;java.time.temporal.ChronoUnit;java.util.List;java.util;java.util.concurrent.atomic.AtomicBoolean;java.util.stream.Collectors],[java.lang.String;unknown],[],"put(String, String)",https://docs.oracle.com/javase/8/docs/api/java/util/prefs/Preferences.html#put-java.lang.String-java.lang.String-,1.4,"['String', 'String']",java.util.prefs.Preferences,put
